source_pdf,doi,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_pct,primary_dopant_site,codopant_elements,all_dopants_detail,property,value,unit,temperature_value,temperature_unit,source_type,source_detail,notes
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,Polycrystalline AgPb18.4SbTe20,AgPb18.4SbTe20,1,No,Pb,18.4,unclear,,Pb (18.4) @ unclear site,electrical conductivity,186.0,S cm-1,303,K,body text,,
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,Polycrystalline AgPb18.4SbTe20,AgPb18.4SbTe20,1,No,Pb,18.4,unclear,,Pb (18.4) @ unclear site,ZT,0.2,dimensionless,303,K,body text,,
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,AgPb18+xSbTe20,AgPb18+xSbTe20,1,No,Pb,18+x,unclear,,Pb (18+x) @ unclear site,ZT,0.6,dimensionless,303,K,body text,,Reported for AgPb18.4SbTe20 crystal
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,AgPb18+xSbTe20,AgPb18+xSbTe20,1,No,Pb,18+x,unclear,,Pb (18+x) @ unclear site,ZT,1.2,dimensionless,623,K,figure,Figure 3d,Visually estimated from Figure 3d for AgPb18.4SbTe20 crystal
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,AgPb18+xSbTe20,AgPb18+xSbTe20,1,No,Pb,18+x,unclear,,Pb (18+x) @ unclear site,thermal conductivity,1.98,W m-1 K-1,303,K,body text,,For AgPb18SbTe20
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,AgPb18+xSbTe20,AgPb18+xSbTe20,1,No,Pb,18+x,unclear,,Pb (18+x) @ unclear site,thermal conductivity,1.62,W m-1 K-1,303,K,body text,,For AgPb18.2SbTe20
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,AgPb18+xSbTe20,AgPb18+xSbTe20,1,No,Pb,18+x,unclear,,Pb (18+x) @ unclear site,lattice thermal conductivity,1.72,W m-1 K-1,303,K,body text,,For AgPb18SbTe20
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,AgPb18+xSbTe20,AgPb18+xSbTe20,1,No,Pb,18+x,unclear,,Pb (18+x) @ unclear site,lattice thermal conductivity,1.29,W m-1 K-1,303,K,body text,,For AgPb18.4SbTe20
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,AgPb18.4SbTe20 crystal,AgPb18.4SbTe20,1,No,Pb,18.4,unclear,,Pb (18.4) @ unclear site,ZT,0.6,dimensionless,303,K,body text,,
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,AgPb18.4SbTe20 crystal,AgPb18.4SbTe20,1,No,Pb,18.4,unclear,,Pb (18.4) @ unclear site,ZT,1.2,dimensionless,623,K,body text,,
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,polycrystalline AgPb18.4SbTe20,AgPb18.4SbTe20,1,No,Pb,18.4,unclear,,Pb (18.4) @ unclear site,ZT,0.2,dimensionless,303,K,body text,,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-75,(GeTe)75(AgSbTe2)25,0,No,,,,,,ZT,0.93,dimensionless,623-723,K,text,Section 3.2,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-80,(GeTe)80(AgSbTe2)20,0,No,,,,,,ZT,1.48,dimensionless,623-723,K,text,Section 3.2,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-80,(GeTe)80(AgSbTe2)20,0,No,,,,,,Seebeck coefficient,241,uV/K,598,K,text,Section 3.2,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-80,(GeTe)80(AgSbTe2)20,0,No,,,,,,thermal conductivity,1.22-1.54,W/mK,323-723,K,text,Section 3.2,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-85,(GeTe)85(AgSbTe2)15,0,No,,,,,,ZT,0.86,dimensionless,623-723,K,text,Section 3.2,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-90,(GeTe)90(AgSbTe2)10,0,No,,,,,,ZT,1.56,dimensionless,623,K,text,Abstract and Section 3.2,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-90,(GeTe)90(AgSbTe2)10,0,No,,,,,,electrical conductivity,22.91,10^4 U^-1m^-1,300,K,text,Section 3.2,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-90,(GeTe)90(AgSbTe2)10,0,No,,,,,,electrical conductivity,14.68,10^4 U^-1m^-1,723,K,text,Section 3.2,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-90,(GeTe)90(AgSbTe2)10,0,No,,,,,,power factor,4.176,10^-3 Wm^-1K^-2,698,K,text,Section 3.2,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-90,(GeTe)90(AgSbTe2)10,0,No,,,,,,thermal conductivity,1.58-1.94,W/mK,323-723,K,text,Section 3.2,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-75,(GeTe)75(AgSbTe2)25,1,No,Ge,75 mol%,multiple sites,,Ge (75 mol%) @ multiple sites site,electrical conductivity,18,10^4 Ω^-1m^-1,300,K,figure,Fig. 7a,visually estimated from figure
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-75,(GeTe)75(AgSbTe2)25,1,No,Ge,75 mol%,multiple sites,,Ge (75 mol%) @ multiple sites site,Seebeck coefficient,80,μVK^-1,300,K,figure,Fig. 7b,visually estimated from figure
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-75,(GeTe)75(AgSbTe2)25,1,No,Ge,75 mol%,multiple sites,,Ge (75 mol%) @ multiple sites site,power factor,1.2,10^-3 Wm^-1K^-2,300,K,figure,Fig. 7c,visually estimated from figure
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-75,(GeTe)75(AgSbTe2)25,1,No,Ge,75 mol%,multiple sites,,Ge (75 mol%) @ multiple sites site,thermal conductivity,2.0,Wm^-1K^-1,300,K,figure,Fig. 7d,visually estimated from figure
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-75,(GeTe)75(AgSbTe2)25,1,No,Ge,75 mol%,multiple sites,,Ge (75 mol%) @ multiple sites site,ZT,0.3,dimensionless,300,K,figure,Fig. 8a,visually estimated from figure
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-80,(GeTe)80(AgSbTe2)20,1,No,Ge,80 mol%,multiple sites,,Ge (80 mol%) @ multiple sites site,electrical conductivity,22.91,10^4 Ω^-1m^-1,300,K,body text,page 50,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-80,(GeTe)80(AgSbTe2)20,1,No,Ge,80 mol%,multiple sites,,Ge (80 mol%) @ multiple sites site,Seebeck coefficient,241,μVK^-1,598,K,body text,page 51,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-80,(GeTe)80(AgSbTe2)20,1,No,Ge,80 mol%,multiple sites,,Ge (80 mol%) @ multiple sites site,ZT,1.48,dimensionless,623-723,K,body text,page 51,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-85,(GeTe)85(AgSbTe2)15,1,No,Ge,85 mol%,multiple sites,,Ge (85 mol%) @ multiple sites site,ZT,0.93,dimensionless,623-723,K,body text,page 51,
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-90,(GeTe)90(AgSbTe2)10,1,No,Ge,90 mol%,multiple sites,,Ge (90 mol%) @ multiple sites site,ZT,1.56,dimensionless,623-723,K,body text,page 51,
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn0.95Ca0.05Te)0.75(AgSbTe2)0.125 with 3% excess of Sn,(Sn0.95Ca0.05Te)0.75(AgSbTe2)0.125,2,Yes,Ca,0.05,multiple sites,Sn (3%) @ unclear,Ca (0.05) @ multiple sites site; Sn (3%) @ unclear site,lattice thermal conductivity,0.4,W/m K,,,body text,,at elevated temperatures
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn0.85Mn0.15Te)0.85(AgSbTe2)0.075,(Sn0.85Mn0.15Te)0.85(AgSbTe2)0.075,1,No,Mn,0.15,multiple sites,,Mn (0.15) @ multiple sites site,,,,,,,,
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn1-yCayTe)0.75(AgSbTe2)0.125 (y=0.05) with 6% Sn,(Sn0.95Ca0.05Te)0.75(AgSbTe2)0.125,2,Yes,Ca,0.05,multiple sites,Sn (6%) @ unclear,Ca (0.05) @ multiple sites site; Sn (6%) @ unclear site,,,,,,,,
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn1-yCayTe)0.75(AgSbTe2)0.125 (y=0.12) with 2% I,(Sn0.88Ca0.12Te)0.75(AgSbTe2)0.125,2,Yes,Ca,0.12,multiple sites,I (2%) @ unclear,Ca (0.12) @ multiple sites site; I (2%) @ unclear site,,,,,,,,
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn1-yCayTe)0.75(AgSbTe2)0.125 (y=0.12) with 6% Sn,(Sn0.88Ca0.12Te)0.75(AgSbTe2)0.125,2,Yes,Ca,0.12,multiple sites,Sn (6%) @ unclear,Ca (0.12) @ multiple sites site; Sn (6%) @ unclear site,,,,,,,,
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn0.95Ca0.05)0.75(AgSbTe2)0.125,(Sn0.95Ca0.05)0.75(AgSbTe2)0.125,1,No,Ca,0.05,unclear,,Ca (0.05) @ unclear site,Seebeck coefficient,140,uV/K,723,K,figure,,Visually estimated from Fig. 2c
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn0.95Ca0.05)0.75(AgSbTe2)0.125,(Sn0.95Ca0.05)0.75(AgSbTe2)0.125,1,No,Ca,0.05,unclear,,Ca (0.05) @ unclear site,Seebeck coefficient,130,uV/K,800,K,figure,,Visually estimated from Fig. 3a
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn0.95Ca0.05)0.75(AgSbTe2)0.125,(Sn0.95Ca0.05)0.75(AgSbTe2)0.125,1,No,Ca,0.05,unclear,,Ca (0.05) @ unclear site,electrical conductivity,1.0,mOhm-cm,800,K,figure,,Visually estimated from Fig. 3b (resistivity)
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn0.95Ca0.05)0.75(AgSbTe2)0.125,(Sn0.95Ca0.05)0.75(AgSbTe2)0.125,1,No,Ca,0.05,unclear,,Ca (0.05) @ unclear site,thermal conductivity,1.5,W/m-K,800,K,figure,,Visually estimated from Fig. 3c
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn0.95Ca0.05)0.75(AgSbTe2)0.125,(Sn0.95Ca0.05)0.75(AgSbTe2)0.125,1,No,Ca,0.05,unclear,,Ca (0.05) @ unclear site,ZT,0.7,dimensionless,800,K,figure,,Visually estimated from Fig. 3d
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn0.85Mn0.15)0.85(AgSbTe2)0.075,(Sn0.85Mn0.15)0.85(AgSbTe2)0.075,1,No,Mn,0.15,unclear,,Mn (0.15) @ unclear site,Seebeck coefficient,150,uV/K,723,K,figure,,Visually estimated from Fig. 2c
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn0.85Mn0.15)0.85(AgSbTe2)0.075,(Sn0.85Mn0.15)0.85(AgSbTe2)0.075,1,No,Mn,0.15,unclear,,Mn (0.15) @ unclear site,Seebeck coefficient,145,uV/K,800,K,figure,,Visually estimated from Fig. 3a
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn0.85Mn0.15)0.85(AgSbTe2)0.075,(Sn0.85Mn0.15)0.85(AgSbTe2)0.075,1,No,Mn,0.15,unclear,,Mn (0.15) @ unclear site,electrical conductivity,0.9,mOhm-cm,800,K,figure,,Visually estimated from Fig. 3b (resistivity)
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn0.85Mn0.15)0.85(AgSbTe2)0.075,(Sn0.85Mn0.15)0.85(AgSbTe2)0.075,1,No,Mn,0.15,unclear,,Mn (0.15) @ unclear site,thermal conductivity,1.2,W/m-K,800,K,figure,,Visually estimated from Fig. 3c
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn0.85Mn0.15)0.85(AgSbTe2)0.075,(Sn0.85Mn0.15)0.85(AgSbTe2)0.075,1,No,Mn,0.15,unclear,,Mn (0.15) @ unclear site,ZT,0.8,dimensionless,800,K,figure,,Visually estimated from Fig. 3d
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,electrical conductivity,1.70 × 10^4,Ω^-1m^-1,,,Table 1,,
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,2 wt% Eu,AgSbTe2:Eu (2 wt%),1,No,Eu,2 wt%,unclear,,Eu (2 wt%) @ unclear site,electrical conductivity,0.41 × 10^4,Ω^-1m^-1,,,Table 1,,
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu (4 wt%),1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,electrical conductivity,0.37 × 10^4,Ω^-1m^-1,,,Table 1,,
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,6 wt% Eu,AgSbTe2:Eu (6 wt%),1,No,Eu,6 wt%,unclear,,Eu (6 wt%) @ unclear site,electrical conductivity,0.34 × 10^4,Ω^-1m^-1,,,Table 1,,
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,8 wt% Eu,AgSbTe2:Eu (8 wt%),1,No,Eu,8 wt%,unclear,,Eu (8 wt%) @ unclear site,electrical conductivity,0.70 × 10^4,Ω^-1m^-1,,,Table 1,,
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,Seebeck coefficient,250,uV/K,300,K,figure,Fig. 3a,Visually estimated from Fig. 3a
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,Seebeck coefficient,350,uV/K,500,K,figure,Fig. 3a,Visually estimated from Fig. 3a
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,electrical conductivity,1.6,10^4 S/m,300,K,figure,Fig. 3b,Visually estimated from Fig. 3b
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,electrical conductivity,0.6,10^4 S/m,600,K,figure,Fig. 3b,Visually estimated from Fig. 3b
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,power factor,0.8,Wm^-1K^-2,300,K,figure,Fig. 3c,Visually estimated from Fig. 3c
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,power factor,0.9,Wm^-1K^-2,500,K,figure,Fig. 3c,Visually estimated from Fig. 3c
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,thermal conductivity,0.6,Wm^-1K^-1,300,K,figure,Fig. 3d,Visually estimated from Fig. 3d
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,thermal conductivity,0.8,Wm^-1K^-1,600,K,figure,Fig. 3d,Visually estimated from Fig. 3d
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,lattice thermal conductivity,0.6,Wm^-1K^-1,300,K,figure,Fig. 3e,Visually estimated from Fig. 3e
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,lattice thermal conductivity,0.8,Wm^-1K^-1,600,K,figure,Fig. 3e,Visually estimated from Fig. 3e
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,ZT,0.6,dimensionless,300,K,figure,Fig. 3f,Visually estimated from Fig. 3f
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,ZT,1.2,dimensionless,600,K,figure,Fig. 3f,Visually estimated from Fig. 3f
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu,1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,Seebeck coefficient,200,uV/K,300,K,figure,Fig. 3a,Visually estimated from Fig. 3a
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu,1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,Seebeck coefficient,350,uV/K,500,K,figure,Fig. 3a,Visually estimated from Fig. 3a
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu,1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,electrical conductivity,0.4,10^4 S/m,300,K,figure,Fig. 3b,Visually estimated from Fig. 3b
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu,1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,electrical conductivity,0.6,10^4 S/m,600,K,figure,Fig. 3b,Visually estimated from Fig. 3b
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu,1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,power factor,0.2,Wm^-1K^-2,300,K,figure,Fig. 3c,Visually estimated from Fig. 3c
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu,1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,power factor,0.3,Wm^-1K^-2,500,K,figure,Fig. 3c,Visually estimated from Fig. 3c
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu,1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,thermal conductivity,0.6,Wm^-1K^-1,300,K,figure,Fig. 3d,Visually estimated from Fig. 3d
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu,1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,thermal conductivity,0.9,Wm^-1K^-1,600,K,figure,Fig. 3d,Visually estimated from Fig. 3d
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu,1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,lattice thermal conductivity,0.6,Wm^-1K^-1,300,K,figure,Fig. 3e,Visually estimated from Fig. 3e
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu,1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,lattice thermal conductivity,0.9,Wm^-1K^-1,600,K,figure,Fig. 3e,Visually estimated from Fig. 3e
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu,1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,ZT,0.1,dimensionless,300,K,figure,Fig. 3f,Visually estimated from Fig. 3f
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu,1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,ZT,0.2,dimensionless,600,K,figure,Fig. 3f,Visually estimated from Fig. 3f
Nanostructures in high-performance (GeTe)x(AgSbTe2)100−x thermoelectric materials.pdf,10.1088/0957-4484/19/24/245707,AgSbTe2,TAGS-75,(GeTe)0.75(AgSbTe2)0.25,0,No,,,,,,ZT,1.53,dimensionless,720,K,body text,,
Nanostructures in high-performance (GeTe)x(AgSbTe2)100−x thermoelectric materials.pdf,10.1088/0957-4484/19/24/245707,AgSbTe2,TAGS-80,(GeTe)0.80(AgSbTe2)0.20,0,No,,,,,,ZT,1.50,dimensionless,720,K,body text,,
