doi,source_pdf,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_ratio,primary_dopant_site,codopant_elements,all_dopants_detail,power_factor,seebeck_coefficient,electrical_conductivity,ZT,temperature
10.3390/ma16155213,Structural Characterization and Thermoelectric Properties of Br-Doped AgSnm[Sb0.8Bi0.2]Te2+m Systems.pdf,AgSnm[Sb0.8Bi0.2]Te2+m,AgSn4[Sb0.8Bi0.2]Te5.97Br0.03,AgSn4[Sb0.8Bi0.2]Te5.97Br0.03,1,No,Br,0.03,Te,,Br (0.03) @ Te site,,+57 µV·K−1,1443 S cm−1,~0.07 dimensionless,300 K
10.3390/ma16155213,Structural Characterization and Thermoelectric Properties of Br-Doped AgSnm[Sb0.8Bi0.2]Te2+m Systems.pdf,AgSnm[Sb0.8Bi0.2]Te2+m,AgSn4[Sb0.8Bi0.2]Te5.97Br0.03,AgSn4[Sb0.8Bi0.2]Te5.97Br0.03,3,Yes,Sn,m=4,unclear,Bi (0.2) @ Sb; Br (0.03) @ Te,Sn (m=4) @ unclear site; Bi (0.2) @ Sb site; Br (0.03) @ Te site,,57 uV K-1,1443 S cm-1,,300 K
10.3390/ma16155213,Structural Characterization and Thermoelectric Properties of Br-Doped AgSnm[Sb0.8Bi0.2]Te2+m Systems.pdf,AgSnm[Sb0.8Bi0.2]Te2+m,AgSn4[Sb0.8Bi0.2]Te6,AgSn4[Sb0.8Bi0.2]Te6,0,No,,,,,,,+40 µV·K−1,1429 S cm−1,,300 K
10.3390/ma16155213,Structural Characterization and Thermoelectric Properties of Br-Doped AgSnm[Sb0.8Bi0.2]Te2+m Systems.pdf,AgSnm[Sb0.8Bi0.2]Te2+m,AgSn4[Sb0.8Bi0.2]Te6,AgSn4[Sb0.8Bi0.2]Te6,2,Yes,Sn,m=4,unclear,Bi (0.2) @ Sb,Sn (m=4) @ unclear site; Bi (0.2) @ Sb site,,40 uV K-1,1429 S cm-1,,300 K
10.1016/j.ijhydene.2015.12.205,"Structural, characterization and electrical properties of AgPbmSbTem+2 compounds synthesized through a solid-state microwave technique.pdf",AgSbTe2,AgPb10SbTe12,AgPb10SbTe12,1,No,Pb,m=10,Ag,,Pb (m=10) @ Ag site,,-146.8 mV/K,156.06 S/cm,,300 K
10.1016/j.ijhydene.2015.12.205,"Structural, characterization and electrical properties of AgPbmSbTem+2 compounds synthesized through a solid-state microwave technique.pdf",AgSbTe2,AgPb10SbTe12 (m=10),AgPb10SbTe12,1,No,Pb,m=10,Ag,,Pb (m=10) @ Ag site,,-146.8 µV/K,156.06 S/cm,,not reported
10.1016/j.ijhydene.2015.12.205,"Structural, characterization and electrical properties of AgPbmSbTem+2 compounds synthesized through a solid-state microwave technique.pdf",AgSbTe2,AgPb2SbTe4,AgPb2SbTe4,1,No,Pb,m=2,Ag,,Pb (m=2) @ Ag site,,-83.2 mV/K,81.36 S/cm,,300 K
10.1016/j.ijhydene.2015.12.205,"Structural, characterization and electrical properties of AgPbmSbTem+2 compounds synthesized through a solid-state microwave technique.pdf",AgSbTe2,AgPb2SbTe4 (m=2),AgPb2SbTe4,1,No,Pb,m=2,Ag,,Pb (m=2) @ Ag site,,-83.2 µV/K,81.36 S/cm,,not reported
10.1016/j.ijhydene.2015.12.205,"Structural, characterization and electrical properties of AgPbmSbTem+2 compounds synthesized through a solid-state microwave technique.pdf",AgSbTe2,AgPb4SbTe6,AgPb4SbTe6,1,No,Pb,m=4,Ag,,Pb (m=4) @ Ag site,,-6.8 mV/K,145.58 S/cm,,300 K
10.1016/j.ijhydene.2015.12.205,"Structural, characterization and electrical properties of AgPbmSbTem+2 compounds synthesized through a solid-state microwave technique.pdf",AgSbTe2,AgPb4SbTe6 (m=4),AgPb4SbTe6,1,No,Pb,m=4,Ag,,Pb (m=4) @ Ag site,,-6.8 µV/K,145.58 S/cm,,not reported
10.1016/j.ijhydene.2015.12.205,"Structural, characterization and electrical properties of AgPbmSbTem+2 compounds synthesized through a solid-state microwave technique.pdf",AgSbTe2,AgPb6SbTe8,AgPb6SbTe8,1,No,Pb,m=6,Ag,,Pb (m=6) @ Ag site,,-104 mV/K,66.17 S/cm,,300 K
10.1016/j.ijhydene.2015.12.205,"Structural, characterization and electrical properties of AgPbmSbTem+2 compounds synthesized through a solid-state microwave technique.pdf",AgSbTe2,AgPb6SbTe8 (m=6),AgPb6SbTe8,1,No,Pb,m=6,Ag,,Pb (m=6) @ Ag site,,-104 µV/K,66.17 S/cm,,not reported
10.1016/j.ijhydene.2015.12.205,"Structural, characterization and electrical properties of AgPbmSbTem+2 compounds synthesized through a solid-state microwave technique.pdf",AgSbTe2,AgPb8SbTe10,AgPb8SbTe10,1,No,Pb,m=8,Ag,,Pb (m=8) @ Ag site,,-295.2 mV/K,205.94 S/cm,,300 K
10.1016/j.ijhydene.2015.12.205,"Structural, characterization and electrical properties of AgPbmSbTem+2 compounds synthesized through a solid-state microwave technique.pdf",AgSbTe2,AgPb8SbTe10,AgPb8SbTe10,1,No,Pb,m=8,Ag,,Pb (m=8) @ Ag site,1.87 mW K-2 m-1,,,,310 K
10.1016/j.ijhydene.2015.12.205,"Structural, characterization and electrical properties of AgPbmSbTem+2 compounds synthesized through a solid-state microwave technique.pdf",AgSbTe2,AgPb8SbTe10,AgPb8SbTe10,1,No,Pb,m=8,Ag,,Pb (m=8) @ Ag site,,-419.69 mV/K,,,338 K
10.1016/j.ijhydene.2015.12.205,"Structural, characterization and electrical properties of AgPbmSbTem+2 compounds synthesized through a solid-state microwave technique.pdf",AgSbTe2,AgPb8SbTe10 (m=8),AgPb8SbTe10,1,No,Pb,m=8,Ag,,Pb (m=8) @ Ag site,,-295.2 µV/K,205.94 S/cm,,not reported
10.1016/j.ijhydene.2015.12.205,"Structural, characterization and electrical properties of AgPbmSbTem+2 compounds synthesized through a solid-state microwave technique.pdf",AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,,-49.6 mV/K,482.96 S/cm,,300 K
10.1016/j.ijhydene.2015.12.205,"Structural, characterization and electrical properties of AgPbmSbTem+2 compounds synthesized through a solid-state microwave technique.pdf",AgSbTe2,AgSbTe2 (m=0),AgSbTe2,1,No,none,0,unclear,,none (0) @ unclear site,,-49.6 µV/K,482.96 S/cm,,not reported
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,Ag0.94Mg0.06SbTe1.85Se0.15,Ag0.94Mg0.06SbTe1.85Se0.15,2,Yes,Mg,0.06,Ag,Se (0.15) @ Te,Mg (0.06) @ Ag site; Se (0.15) @ Te site,8 uW cm^-1 K^-2,210 uV K^-1,1.8 10^4 S m^-1,0.5 dimensionless,300 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,Ag0.95Mg0.05SbTe1.85Se0.15,Ag0.95Mg0.05SbTe1.85Se0.15,2,Yes,Mg,0.05,Ag,Se (0.15) @ Te,Mg (0.05) @ Ag site; Se (0.15) @ Te site,11 uW cm^-1 K^-2,190 uV K^-1,2.8 10^4 S m^-1,0.6 dimensionless,300 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,Ag0.96Mg0.04SbTe1.85Se0.15,Ag0.96Mg0.04SbTe1.85Se0.15,2,Yes,Mg,0.04,Ag,Se (0.15) @ Te,Mg (0.04) @ Ag site; Se (0.15) @ Te site,10 uW cm^-1 K^-2,220 uV K^-1,2.0 10^4 S m^-1,0.5 dimensionless,300 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSb0.95Mg0.05Te1.85Se0.15,AgSb0.95Mg0.05Te1.85Se0.15,2,Yes,Mg,5 at%,Sb,Se (15 at%) @ Te,Mg (5 at%) @ Sb site; Se (15 at%) @ Te site,,190.7 μV K^-1,2.93 10^4 S m^-1,,300 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSb0.95Mg0.05Te1.85Se0.15,AgSb0.95Mg0.05Te1.85Se0.15,2,Yes,Mg,5 at%,Sb,Se (15 at%) @ Te,Mg (5 at%) @ Sb site; Se (15 at%) @ Te site,14.2 μW cm^-1 K^-2,,,,508 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSb0.95Mg0.05Te1.85Se0.15,AgSb0.95Mg0.05Te1.85Se0.15,2,Yes,Mg,5 at%,Sb,Se (15 at%) @ Te,Mg (5 at%) @ Sb site; Se (15 at%) @ Te site,,,,1.82 dimensionless | 2.15 dimensionless,560 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSb0.95Mg0.05Te1.85Se0.15,AgSb0.95Mg0.05Te1.85Se0.15,2,Yes,Mg,5 at%,Sb,Se (15 at%) @ Te,Mg (5 at%) @ Sb site; Se (15 at%) @ Te site,19.2 μW cm^-1 K^-2,,,,610 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSb0.95Mg0.05Te1.85Se0.15 (annealed),AgSb0.95Mg0.05Te1.85Se0.15,2,Yes,Mg,0.05,Sb,Se (0.15) @ Te,Mg (0.05) @ Sb site; Se (0.15) @ Te site,12 uW cm^-1 K^-2,205 uV K^-1,3.0 10^4 Sm^-1,0.8 dimensionless,300 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSb0.95Mg0.05Te1.85Se0.15 (annealed),AgSb0.95Mg0.05Te1.85Se0.15,2,Yes,Mg,0.05,Sb,Se (0.15) @ Te,Mg (0.05) @ Sb site; Se (0.15) @ Te site,,215 uV K^-1,3.8 10^4 Sm^-1,,500 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSb0.95Mg0.05Te1.85Se0.15 (annealed),AgSb0.95Mg0.05Te1.85Se0.15,2,Yes,Mg,0.05,Sb,Se (0.15) @ Te,Mg (0.05) @ Sb site; Se (0.15) @ Te site,,,,2.15 dimensionless,550 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSb0.95Mg0.05Te1.85Se0.15 (annealed),AgSb0.95Mg0.05Te1.85Se0.15,2,Yes,Mg,0.05,Sb,Se (0.15) @ Te,Mg (0.05) @ Sb site; Se (0.15) @ Te site,19 uW cm^-1 K^-2,,,,610 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSb0.95Mg0.05Te1.85Se0.15 (without annealing),AgSb0.95Mg0.05Te1.85Se0.15,2,Yes,Mg,0.05,Sb,Se (0.15) @ Te,Mg (0.05) @ Sb site; Se (0.15) @ Te site,10 uW cm^-1 K^-2,200 uV K^-1,2.5 10^4 Sm^-1,0.7 dimensionless,300 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSb0.95Mg0.05Te1.85Se0.15 (without annealing),AgSb0.95Mg0.05Te1.85Se0.15,2,Yes,Mg,0.05,Sb,Se (0.15) @ Te,Mg (0.05) @ Sb site; Se (0.15) @ Te site,,210 uV K^-1,2.8 10^4 Sm^-1,,500 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSb0.95Mg0.05Te1.85Se0.15 (without annealing),AgSb0.95Mg0.05Te1.85Se0.15,2,Yes,Mg,0.05,Sb,Se (0.15) @ Te,Mg (0.05) @ Sb site; Se (0.15) @ Te site,,,,1.5 dimensionless,550 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSb0.95Mg0.05Te1.85Se0.15 (without annealing),AgSb0.95Mg0.05Te1.85Se0.15,2,Yes,Mg,0.05,Sb,Se (0.15) @ Te,Mg (0.05) @ Sb site; Se (0.15) @ Te site,14 uW cm^-1 K^-2,,,,560 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSbTe1.85Se0.15,AgSbTe1.85Se0.15,1,No,Se,15 at%,Te,,Se (15 at%) @ Te site,,,3.4 10^4 S m^-1,,300 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSbTe1.85Se0.15,AgSbTe1.85Se0.15,1,No,Se,0.15,Te,,Se (0.15) @ Te site,9 uW cm^-1 K^-2,200 uV K^-1,2.2 10^4 S m^-1,0.4 dimensionless,300 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSbTe1.85Se0.15,AgSbTe1.85Se0.15,1,No,Se,15 at%,Te,,Se (15 at%) @ Te site,,,,1.66 dimensionless,507 K
10.1021/acsaem.6c01258,Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,2 uW cm^-1 K^-2,150 uV K^-1,0.8 10^4 S m^-1,0.2 dimensionless,300 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag0.97Sb0.96In0.04Te2,Ag0.97Sb0.96In0.04Te2,2,Yes,Ag vacancy,x = 0.03,Ag,In (y = 0.04) @ Sb,Ag vacancy (x = 0.03) @ Ag site; In (y = 0.04) @ Sb site,,185 μV K-1,,,300 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag0.97Sb0.96In0.04Te2,Ag0.97Sb0.96In0.04Te2,2,Yes,Ag vacancy,x=0.03,Ag,In (y=0.04) @ Sb,Ag vacancy (x=0.03) @ Ag site; In (y=0.04) @ Sb site,,,,0.52 dimensionless,300 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag0.97Sb0.96In0.04Te2,Ag0.97Sb0.96In0.04Te2,2,Yes,Ag vacancy,x = 0.03,Ag,In (y = 0.04) @ Sb,Ag vacancy (x = 0.03) @ Ag site; In (y = 0.04) @ Sb site,1.14 mW m-1 K-2,,,1.12 dimensionless,573 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag0.97Sb0.96In0.04Te2,Ag0.97Sb0.96In0.04Te2,2,Yes,Ag vacancy,x=0.03,Ag,In (y=0.04) @ Sb,Ag vacancy (x=0.03) @ Ag site; In (y=0.04) @ Sb site,,,,1.12 dimensionless,573 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag0.97Sb1-yInyTe2 (y=0.00),Ag0.97SbTe2,1,No,Ag,0.03 deficiency,Ag,,Ag (0.03 deficiency) @ Ag site,,,,0.81 dimensionless,573 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag0.97Sb1-yInyTe2 (y=0.01),Ag0.97Sb0.99In0.01Te2,2,Yes,Ag,0.03 deficiency,Ag,In (0.01) @ Sb,Ag (0.03 deficiency) @ Ag site; In (0.01) @ Sb site,,,,0.95 dimensionless,573 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag0.97Sb1-yInyTe2 (y=0.02),Ag0.97Sb0.98In0.02Te2,2,Yes,Ag,0.03 deficiency,Ag,In (0.02) @ Sb,Ag (0.03 deficiency) @ Ag site; In (0.02) @ Sb site,,,,1.02 dimensionless,573 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag0.97Sb1-yInyTe2 (y=0.03),Ag0.97Sb0.97In0.03Te2,2,Yes,Ag,0.03 deficiency,Ag,In (0.03) @ Sb,Ag (0.03 deficiency) @ Ag site; In (0.03) @ Sb site,,,,1.08 dimensionless,573 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag0.97Sb1-yInyTe2 (y=0.04),Ag0.97Sb0.96In0.04Te2,2,Yes,Ag,0.03 deficiency,Ag,In (0.04) @ Sb,Ag (0.03 deficiency) @ Ag site; In (0.04) @ Sb site,,,,1.12 dimensionless,573 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag0.97Sb1-yInyTe2 (y=0.05),Ag0.97Sb0.95In0.05Te2,2,Yes,Ag,0.03 deficiency,Ag,In (0.05) @ Sb,Ag (0.03 deficiency) @ Ag site; In (0.05) @ Sb site,,,,1.05 dimensionless,573 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag0.97SbTe2,Ag0.97SbTe2,1,No,Ag vacancy,x=0.03,Ag,,Ag vacancy (x=0.03) @ Ag site,,,,0.45 dimensionless,300 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag0.97SbTe2,Ag0.97SbTe2,1,No,Ag vacancy,x = 0.03,Ag,,Ag vacancy (x = 0.03) @ Ag site,,150.68 μV K-1,304.38 S cm-1,,303 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag0.97SbTe2,Ag0.97SbTe2,1,No,Ag vacancy,x = 0.03,Ag,,Ag vacancy (x = 0.03) @ Ag site,0.99 mW m-1 K-2,,,0.81 dimensionless,573 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag0.97SbTe2,Ag0.97SbTe2,1,No,Ag vacancy,x=0.03,Ag,,Ag vacancy (x=0.03) @ Ag site,,,,0.81 dimensionless,573 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag1-xSbTe2 (x=0.00),AgSbTe2,1,No,Ag vacancy,x=0.00,Ag,,Ag vacancy (x=0.00) @ Ag site,,,,0.35 dimensionless,300 K
10.1021/acsaem.6c00054,Synergistic Optimization of Thermoelectric Performance in AgSbTe2 via Ag Vacancy and In Doping.pdf,AgSbTe2,Ag1-xSbTe2 (x=0.00),AgSbTe2,1,No,Ag vacancy,x=0.00,Ag,,Ag vacancy (x=0.00) @ Ag site,,,,0.75 dimensionless,573 K
10.1021/acsami.4c12307,Synergistic Suppression of Bipolar Effect and Lattice Thermal Conductivity Leading to High Average Figure of Merit in Bi0.4Sb1.6Te3 Materials through Alloying with AgSbTe2.pdf,Bi0.4Sb1.6Te3 alloyed with AgSbTe2,Bi0.4Sb1.6Te3 - 0.15 wt % AgSbTe2,Bi0.4Sb1.6Te3 - 0.15 wt % AgSbTe2,1,No,Ag,0.15 wt %,multiple sites,,Ag (0.15 wt %) @ multiple sites site,4.91 mW m^-1 K^-2,,14.1 10^4 S m^-1,,303 K
10.1021/acsami.4c12307,Synergistic Suppression of Bipolar Effect and Lattice Thermal Conductivity Leading to High Average Figure of Merit in Bi0.4Sb1.6Te3 Materials through Alloying with AgSbTe2.pdf,Bi0.4Sb1.6Te3 alloyed with AgSbTe2,Bi0.4Sb1.6Te3 - 0.15 wt % AgSbTe2,Bi0.4Sb1.6Te3 - 0.15 wt % AgSbTe2,1,No,Ag,0.15 wt %,multiple sites,,Ag (0.15 wt %) @ multiple sites site,,,,1.35 dimensionless,393 K
10.1021/acsami.4c12307,Synergistic Suppression of Bipolar Effect and Lattice Thermal Conductivity Leading to High Average Figure of Merit in Bi0.4Sb1.6Te3 Materials through Alloying with AgSbTe2.pdf,Bi0.4Sb1.6Te3 alloyed with AgSbTe2,Bi0.4Sb1.6Te3 - 0.15 wt % AgSbTe2,Bi0.4Sb1.6Te3 - 0.15 wt % AgSbTe2,1,No,Ag,0.15 wt %,multiple sites,,Ag (0.15 wt %) @ multiple sites site,,,,1.25 dimensionless,303-483 K
10.1021/acsami.4c12307,Synergistic Suppression of Bipolar Effect and Lattice Thermal Conductivity Leading to High Average Figure of Merit in Bi0.4Sb1.6Te3 Materials through Alloying with AgSbTe2.pdf,Bi0.4Sb1.6Te3 alloyed with AgSbTe2,commercial,Bi0.4Sb1.6Te3,0,No,,,,,,,,,1.0 dimensionless,393 K
10.1021/acsami.4c12307,Synergistic Suppression of Bipolar Effect and Lattice Thermal Conductivity Leading to High Average Figure of Merit in Bi0.4Sb1.6Te3 Materials through Alloying with AgSbTe2.pdf,Bi0.4Sb1.6Te3 alloyed with AgSbTe2,x = 0,Bi0.4Sb1.6Te3,1,No,AgSbTe2,0 wt %,unclear,,AgSbTe2 (0 wt %) @ unclear site,,,,1.12 dimensionless,363 K
10.1021/acsami.4c12307,Synergistic Suppression of Bipolar Effect and Lattice Thermal Conductivity Leading to High Average Figure of Merit in Bi0.4Sb1.6Te3 Materials through Alloying with AgSbTe2.pdf,Bi0.4Sb1.6Te3 alloyed with AgSbTe2,x = 0.10,Bi0.4Sb1.6Te3 - 0.10 wt % AgSbTe2,1,No,AgSbTe2,0.10 wt %,unclear,,AgSbTe2 (0.10 wt %) @ unclear site,,,,1.22 dimensionless,363 K
10.1021/acsami.4c12307,Synergistic Suppression of Bipolar Effect and Lattice Thermal Conductivity Leading to High Average Figure of Merit in Bi0.4Sb1.6Te3 Materials through Alloying with AgSbTe2.pdf,Bi0.4Sb1.6Te3 alloyed with AgSbTe2,x = 0.15,Bi0.4Sb1.6Te3 - 0.15 wt % AgSbTe2,1,No,AgSbTe2,0.15 wt %,unclear,,AgSbTe2 (0.15 wt %) @ unclear site,,,,1.35 dimensionless,393 K
10.1021/acsami.4c12307,Synergistic Suppression of Bipolar Effect and Lattice Thermal Conductivity Leading to High Average Figure of Merit in Bi0.4Sb1.6Te3 Materials through Alloying with AgSbTe2.pdf,Bi0.4Sb1.6Te3 alloyed with AgSbTe2,x = 0.20,Bi0.4Sb1.6Te3 - 0.20 wt % AgSbTe2,1,No,AgSbTe2,0.20 wt %,unclear,,AgSbTe2 (0.20 wt %) @ unclear site,,,,1.20 dimensionless,393 K
10.1021/acsami.4c12307,Synergistic Suppression of Bipolar Effect and Lattice Thermal Conductivity Leading to High Average Figure of Merit in Bi0.4Sb1.6Te3 Materials through Alloying with AgSbTe2.pdf,Bi0.4Sb1.6Te3 alloyed with AgSbTe2,x = 0.25,Bi0.4Sb1.6Te3 - 0.25 wt % AgSbTe2,1,No,AgSbTe2,0.25 wt %,unclear,,AgSbTe2 (0.25 wt %) @ unclear site,,,,1.25 dimensionless,393 K
10.1021/acsami.4c12307,Synergistic Suppression of Bipolar Effect and Lattice Thermal Conductivity Leading to High Average Figure of Merit in Bi0.4Sb1.6Te3 Materials through Alloying with AgSbTe2.pdf,Bi0.4Sb1.6Te3 alloyed with AgSbTe2,x=0,Bi0.4Sb1.6Te3,0,No,,,,,,,,9.3 10^4 S m-1,,303 K
10.1021/acsami.4c12307,Synergistic Suppression of Bipolar Effect and Lattice Thermal Conductivity Leading to High Average Figure of Merit in Bi0.4Sb1.6Te3 Materials through Alloying with AgSbTe2.pdf,Bi0.4Sb1.6Te3 alloyed with AgSbTe2,x=0,Bi0.4Sb1.6Te3,0,No,,,,,,,,,1.2 dimensionless,393 K
10.1021/acsami.4c12307,Synergistic Suppression of Bipolar Effect and Lattice Thermal Conductivity Leading to High Average Figure of Merit in Bi0.4Sb1.6Te3 Materials through Alloying with AgSbTe2.pdf,Bi0.4Sb1.6Te3 alloyed with AgSbTe2,x=0.15,Bi0.4Sb1.6Te3 + 0.15 wt % AgSbTe2,1,No,AgSbTe2,0.15 wt %,unclear,,AgSbTe2 (0.15 wt %) @ unclear site,,,14.1 10^4 S m-1,,303 K
10.1021/acsami.4c12307,Synergistic Suppression of Bipolar Effect and Lattice Thermal Conductivity Leading to High Average Figure of Merit in Bi0.4Sb1.6Te3 Materials through Alloying with AgSbTe2.pdf,Bi0.4Sb1.6Te3 alloyed with AgSbTe2,x=0.15,Bi0.4Sb1.6Te3 + 0.15 wt % AgSbTe2,1,No,AgSbTe2,0.15 wt %,unclear,,AgSbTe2 (0.15 wt %) @ unclear site,,,,1.35 dimensionless,393 K
10.1016/j.jallcom.2019.152463,"Synergistically optimizing charge and phonon transport properties in n-type PbTe via introducing ternary compound AgSb(Se, Te)2.pdf",PbTe,PbTe + 1% AgSbTe2,PbTe + 1% AgSbTe2,1,No,AgSbTe2,1%,unclear,,AgSbTe2 (1%) @ unclear site,,-100 uV/K,1500 Scm-1,,300 K
10.1016/j.jallcom.2019.152463,"Synergistically optimizing charge and phonon transport properties in n-type PbTe via introducing ternary compound AgSb(Se, Te)2.pdf",PbTe,PbTe + 1% AgSbTe2,PbTe + 1% AgSbTe2,1,No,AgSbTe2,1%,unclear,,AgSbTe2 (1%) @ unclear site,16 uWcm-1K-2,,,,600 K
10.1016/j.jallcom.2019.152463,"Synergistically optimizing charge and phonon transport properties in n-type PbTe via introducing ternary compound AgSb(Se, Te)2.pdf",PbTe,PbTe + 1% AgSbTe2,PbTe + 1% AgSbTe2,1,No,AgSbTe2,1%,unclear,,AgSbTe2 (1%) @ unclear site,,,,1.0 dimensionless,700 K
10.1016/j.jallcom.2019.152463,"Synergistically optimizing charge and phonon transport properties in n-type PbTe via introducing ternary compound AgSb(Se, Te)2.pdf",PbTe,PbTe + 2% AgSbSe2,PbTe + 2% AgSbSe2,3,Yes,Ag,2%,unclear,Sb (2%) @ unclear; Se (2%) @ unclear,Ag (2%) @ unclear site; Sb (2%) @ unclear site; Se (2%) @ unclear site,,,,1.3 dimensionless,not reported
